id,name,slug,domain,course_id,description,difficulty,value,is_active,created_at
906,Level 7 Lesson Creating Art with Code,Level 7 Lesson Creating Art with Code,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
907,Level 8 Lesson Creating Art with Code,Level 8 Lesson Creating Art with Code,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
908,Level 9 Lesson Creating Art with Code,Level 9 Lesson Creating Art with Code,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
909,Level 10 Lesson Creating Art with Code,Level 10 Lesson Creating Art with Code,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
910,Level 1 Lesson My Loopy Robotic Friends Jr.,Level 1 Lesson My Loopy Robotic Friends Jr.,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
911,Level 2 Lesson My Loopy Robotic Friends Jr.,Level 2 Lesson My Loopy Robotic Friends Jr.,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
912,Level 1 Lesson Loops with Rey and BB-8,Level 1 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
913,Level 2 Lesson Loops with Rey and BB-8,Level 2 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
914,Level 3 Lesson Loops with Rey and BB-8,Level 3 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
915,Level 4 Lesson Loops with Rey and BB-8,Level 4 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
916,Level 5 Lesson Loops with Rey and BB-8,Level 5 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
917,Level 6 Lesson Loops with Rey and BB-8,Level 6 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
918,Level 7 Lesson Loops with Rey and BB-8,Level 7 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
919,Level 8 Lesson Loops with Rey and BB-8,Level 8 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
920,Level 9 Lesson Loops with Rey and BB-8,Level 9 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
921,Level 10 Lesson Loops with Rey and BB-8,Level 10 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
922,Level 11 Lesson Loops with Rey and BB-8,Level 11 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
923,Level 12 Lesson Loops with Rey and BB-8,Level 12 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
924,Level 13 Lesson Loops with Rey and BB-8,Level 13 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
925,Level 14 Lesson Loops with Rey and BB-8,Level 14 Lesson Loops with Rey and BB-8,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
926,Level 1 Lesson Harvesting Crops with Loops,Level 1 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
927,Level 2 Lesson Harvesting Crops with Loops,Level 2 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
928,Level 3 Lesson Harvesting Crops with Loops,Level 3 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
929,Level 4 Lesson Harvesting Crops with Loops,Level 4 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
930,Level 5 Lesson Harvesting Crops with Loops,Level 5 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
931,Level 6 Lesson Harvesting Crops with Loops,Level 6 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
932,Level 7 Lesson Harvesting Crops with Loops,Level 7 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
933,Level 8 Lesson Harvesting Crops with Loops,Level 8 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
934,Level 9 Lesson Harvesting Crops with Loops,Level 9 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
935,Level 10 Lesson Harvesting Crops with Loops,Level 10 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
936,Level 11 Lesson Harvesting Crops with Loops,Level 11 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
937,Level 12 Lesson Harvesting Crops with Loops,Level 12 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
938,Level 13 Lesson Harvesting Crops with Loops,Level 13 Lesson Harvesting Crops with Loops,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
939,Level 1 Lesson Mini-Project: Sticker Art,Level 1 Lesson Mini-Project: Sticker Art,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
940,Level 2 Lesson Mini-Project: Sticker Art,Level 2 Lesson Mini-Project: Sticker Art,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
941,Level 3 Lesson Mini-Project: Sticker Art,Level 3 Lesson Mini-Project: Sticker Art,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
942,Level 4 Lesson Mini-Project: Sticker Art,Level 4 Lesson Mini-Project: Sticker Art,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
943,Level 5 Lesson Mini-Project: Sticker Art,Level 5 Lesson Mini-Project: Sticker Art,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
944,Level 6 Lesson Mini-Project: Sticker Art,Level 6 Lesson Mini-Project: Sticker Art,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
945,Level 7 Lesson Mini-Project: Sticker Art,Level 7 Lesson Mini-Project: Sticker Art,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
946,Level 8 Lesson Mini-Project: Sticker Art,Level 8 Lesson Mini-Project: Sticker Art,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
947,Level 9 Lesson Mini-Project: Sticker Art,Level 9 Lesson Mini-Project: Sticker Art,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
948,Level 1 Lesson The Big Event,Level 1 Lesson The Big Event,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
949,Level 2 Lesson The Big Event,Level 2 Lesson The Big Event,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
950,Level 1 Lesson Build a Flappy Game,Level 1 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
951,Level 2 Lesson Build a Flappy Game,Level 2 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
952,Level 3 Lesson Build a Flappy Game,Level 3 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
953,Level 4 Lesson Build a Flappy Game,Level 4 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
954,Level 5 Lesson Build a Flappy Game,Level 5 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
955,Level 6 Lesson Build a Flappy Game,Level 6 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
956,Level 7 Lesson Build a Flappy Game,Level 7 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
957,Level 8 Lesson Build a Flappy Game,Level 8 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
958,Level 9 Lesson Build a Flappy Game,Level 9 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
959,Level 10 Lesson Build a Flappy Game,Level 10 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
960,Level 11 Lesson Build a Flappy Game,Level 11 Lesson Build a Flappy Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
961,Level 1 Lesson Mini-Project: Chase Game,Level 1 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
962,Level 2 Lesson Mini-Project: Chase Game,Level 2 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
963,Level 3 Lesson Mini-Project: Chase Game,Level 3 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
964,Level 4 Lesson Mini-Project: Chase Game,Level 4 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
965,Level 5 Lesson Mini-Project: Chase Game,Level 5 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
966,Level 6 Lesson Mini-Project: Chase Game,Level 6 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
967,Level 7 Lesson Mini-Project: Chase Game,Level 7 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
968,Level 8 Lesson Mini-Project: Chase Game,Level 8 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
969,Level 9 Lesson Mini-Project: Chase Game,Level 9 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
970,Level 10 Lesson Mini-Project: Chase Game,Level 10 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
971,Level 11 Lesson Mini-Project: Chase Game,Level 11 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
972,Level 12 Lesson Mini-Project: Chase Game,Level 12 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
973,Level 13 Lesson Mini-Project: Chase Game,Level 13 Lesson Mini-Project: Chase Game,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
974,Level 1 Lesson Picturing Data,Level 1 Lesson Picturing Data,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
975,Level 1 Lesson Pattern Block Data,Level 1 Lesson Pattern Block Data,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
976,Level 2 Lesson Pattern Block Data,Level 2 Lesson Pattern Block Data,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
977,Level 1 Lesson Binary Bracelets,Level 1 Lesson Binary Bracelets,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
978,Level 2 Lesson Binary Bracelets,Level 2 Lesson Binary Bracelets,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
979,Level 3 Lesson End of Course Project,Level 3 Lesson End of Course Project,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
980,Level 4 Lesson End of Course Project,Level 4 Lesson End of Course Project,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
981,Level 5 Lesson End of Course Project,Level 5 Lesson End of Course Project,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
982,Level 6 Lesson End of Course Project,Level 6 Lesson End of Course Project,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
983,Level 7 Lesson End of Course Project,Level 7 Lesson End of Course Project,studio.code.org,coursec-2024,No description provided.,medium,0.3,1,2025-03-21 15:53:09
984,Level 1 Lesson Password Power-Up,Level 1 Lesson Password Power-Up,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
985,Level 1 Lesson Graph Paper Programming,Level 1 Lesson Graph Paper Programming,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
986,Level 2 Lesson Graph Paper Programming,Level 2 Lesson Graph Paper Programming,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
987,Level 1 Lesson Introduction to Online Puzzles,Level 1 Lesson Introduction to Online Puzzles,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
988,Level 2 Lesson Introduction to Online Puzzles,Level 2 Lesson Introduction to Online Puzzles,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
989,Level 3 Lesson Introduction to Online Puzzles,Level 3 Lesson Introduction to Online Puzzles,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
990,Level 4 Lesson Introduction to Online Puzzles,Level 4 Lesson Introduction to Online Puzzles,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
991,Level 5 Lesson Introduction to Online Puzzles,Level 5 Lesson Introduction to Online Puzzles,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
992,Level 6 Lesson Introduction to Online Puzzles,Level 6 Lesson Introduction to Online Puzzles,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
993,Level 7 Lesson Introduction to Online Puzzles,Level 7 Lesson Introduction to Online Puzzles,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
994,Level 8 Lesson Introduction to Online Puzzles,Level 8 Lesson Introduction to Online Puzzles,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
995,Level 9 Lesson Introduction to Online Puzzles,Level 9 Lesson Introduction to Online Puzzles,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
996,Level 10 Lesson Introduction to Online Puzzles,Level 10 Lesson Introduction to Online Puzzles,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
997,Level 1 Lesson Debugging with Laurel,Level 1 Lesson Debugging with Laurel,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
998,Level 2 Lesson Debugging with Laurel,Level 2 Lesson Debugging with Laurel,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
999,Level 3 Lesson Debugging with Laurel,Level 3 Lesson Debugging with Laurel,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
1000,Level 4 Lesson Debugging with Laurel,Level 4 Lesson Debugging with Laurel,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
1001,Level 5 Lesson Debugging with Laurel,Level 5 Lesson Debugging with Laurel,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
1002,Level 6 Lesson Debugging with Laurel,Level 6 Lesson Debugging with Laurel,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
1003,Level 7 Lesson Debugging with Laurel,Level 7 Lesson Debugging with Laurel,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
1004,Level 8 Lesson Debugging with Laurel,Level 8 Lesson Debugging with Laurel,studio.code.org,coursed-2024,No description provided.,hard,0.4,1,2025-03-21 15:53:09
